,_id,ep_id,playoffs_gp,playoffs_g,playoffs_a,playoffs_pim,playoffs_pm
12508,5e0a747cb796e999afd91dbb,14672,,,,,
12509,5e0a747cb796e999afd91dbd,14672,,,,,
12510,5e0a747cb796e999afd91dbf,14672,,,,,
12511,5e0a747cb796e999afd91dc1,14672,,,,,
12512,5e0a747cb796e999afd91dc3,14672,,,,,
12513,5e0a747cb796e999afd91dc5,14672,,,,,
12514,5e0a747cb796e999afd91dc7,14672,,,,,
12515,5e0a747cb796e999afd91dc9,14672,,,,,
12516,5e0a747eb796e999afd91dcc,20380,2,0,0,2,-2
12517,5e0a747eb796e999afd91dce,20380,9,2,3,4,-3
12518,5e0a747eb796e999afd91dd0,20380,,,,,
12519,5e0a747eb796e999afd91dd2,20380,2,0,0,0,-1
12520,5e0a747eb796e999afd91dd4,20380,,,,,
12521,5e0a747eb796e999afd91dd6,20380,,,,,
12522,5e0a747eb796e999afd91dd8,20380,,,,,
12523,5e0a747eb796e999afd91dda,20380,,,,,
12524,5e0a7481b796e999afd91ddf,11711,,,,,
12525,5e0a7481b796e999afd91de1,11711,,,,,
12526,5e0a7481b796e999afd91de3,11711,11,0,0,4,-3
12527,5e0a7481b796e999afd91de5,11711,,,,,
12528,5e0a7481b796e999afd91de7,11711,6,3,0,2,-1
12529,5e0a7481b796e999afd91de9,11711,11,5,5,8,-5
12530,5e0a7481b796e999afd91deb,11711,6,2,4,4,0
12531,5e0a7481b796e999afd91ded,11711,,,,,
12532,5e0a7481b796e999afd91def,11711,,,,,
12533,5e0a7481b796e999afd91df1,11711,7,6,3,4,1
12534,5e0a7481b796e999afd91df3,11711,15,5,7,14,1
12535,5e0a7481b796e999afd91df5,11711,,,,,
12536,5e0a7481b796e999afd91df7,11711,9,3,3,8,-2
12537,5e0a7481b796e999afd91df9,11711,,,,,
12538,5e0a7481b796e999afd91dfb,11711,,,,,
12539,5e0a7484b796e999afd91dfe,19080,,,,,
12540,5e0a7484b796e999afd91e00,19080,11,9,3,10,
12541,5e0a7484b796e999afd91e02,19080,11,7,6,22,
12542,5e0a7484b796e999afd91e04,19080,,,,,
12543,5e0a7484b796e999afd91e06,19080,20,0,1,14,-3
12544,5e0a7484b796e999afd91e08,19080,4,0,1,2,-2
12545,5e0a7484b796e999afd91e0a,19080,,,,,
12546,5e0a7484b796e999afd91e0c,19080,,,,,
12547,5e0a7484b796e999afd91e0e,19080,,,,,
12548,5e0a7484b796e999afd91e10,19080,,,,,
12549,5e0a7485b796e999afd91e13,160363,5,2,3,6,
12550,5e0a7485b796e999afd91e15,160363,,,,,
12551,5e0a7485b796e999afd91e17,160363,,,,,
12552,5e0a7485b796e999afd91e19,160363,,,,,
12553,5e0a7485b796e999afd91e1b,160363,13,10,11,4,
12554,5e0a7485b796e999afd91e1d,160363,,,,,
12555,5e0a7485b796e999afd91e1f,160363,1,0,0,0,-1
12556,5e0a7485b796e999afd91e21,160363,,,,,
12557,5e0a7485b796e999afd91e23,160363,,,,,
12558,5e0a7485b796e999afd91e25,160363,14,0,0,12,-4
12559,5e0a7485b796e999afd91e27,160363,,,,,
12560,5e0a7485b796e999afd91e29,160363,8,4,3,47,
12561,5e0a7485b796e999afd91e2b,160363,,,,,
12562,5e0a7487b796e999afd91e2e,37202,,,,,
12563,5e0a7487b796e999afd91e30,37202,,,,,
12564,5e0a7487b796e999afd91e32,37202,,,,,
12565,5e0a7487b796e999afd91e34,37202,6,0,0,2,-1
12566,5e0a7487b796e999afd91e36,37202,11,0,1,20,0
12567,5e0a7487b796e999afd91e38,37202,7,0,3,8,0
12568,5e0a7487b796e999afd91e3a,37202,4,0,1,14,-1
12569,5e0a7487b796e999afd91e3c,37202,,,,,
12570,5e0a7487b796e999afd91e3e,37202,3,0,1,0,1
12571,5e0a7487b796e999afd91e40,37202,1,0,0,0,0
12572,5e0a7487b796e999afd91e42,37202,,,,,
12573,5e0a7489b796e999afd91e45,333787,,,,,
12574,5e0a7489b796e999afd91e47,333787,3,2,3,2,0
12575,5e0a7489b796e999afd91e49,333787,,,,,
12576,5e0a7489b796e999afd91e4b,333787,,,,,
12577,5e0a748bb796e999afd91e54,24081,,,,,
12578,5e0a748bb796e999afd91e56,24081,4,0,0,2,-3
12579,5e0a748bb796e999afd91e58,24081,,,,,
12580,5e0a7491b796e999afd91e5b,245128,,,,,
12581,5e0a7491b796e999afd91e5d,245128,,,,,
12582,5e0a7491b796e999afd91e5f,245128,18,1,0,48,-4
12583,5e0a7491b796e999afd91e61,245128,,,,,
12584,5e0a7491b796e999afd91e63,245128,20,0,2,27,3
12585,5e0a7493b796e999afd91e66,56937,4,0,0,0,0
12586,5e0a7493b796e999afd91e68,56937,,,,,
12587,5e0a7493b796e999afd91e6a,56937,1,0,0,0,0
12588,5e0a7493b796e999afd91e6c,56937,,,,,
12589,5e0a7493b796e999afd91e6e,56937,,,,,
12590,5e0a7493b796e999afd91e70,56937,,,,,
12591,5e0a7493b796e999afd91e72,56937,19,0,14,66,
12592,5e0a7493b796e999afd91e74,56937,,,,,
12593,5e0a7495b796e999afd91e78,136875,4,0,0,2,-1
12594,5e0a7495b796e999afd91e7a,136875,,,,,
12595,5e0a7495b796e999afd91e7c,136875,7,0,1,6,-3
12596,5e0a7495b796e999afd91e7e,136875,7,0,0,6,0
12597,5e0a7495b796e999afd91e80,136875,,,,,
12598,5e0a7495b796e999afd91e82,136875,,,,,
12599,5e0a7495b796e999afd91e84,136875,,,,,
12600,5e0a7495b796e999afd91e86,136875,,,,,
12601,5e0a7495b796e999afd91e88,136875,,,,,
12602,5e0a7495b796e999afd91e8a,136875,,,,,
12603,5e0a7497b796e999afd91e8d,278859,,,,,
12604,5e0a7497b796e999afd91e8f,278859,,,,,
12605,5e0a7497b796e999afd91e91,278859,,,,,
12606,5e0a7497b796e999afd91e93,278859,3,1,2,2,
12607,5e0a7497b796e999afd91e95,278859,,,,,
12608,5e0a7497b796e999afd91e97,278859,1,0,0,0,-1
12609,5e0a7497b796e999afd91e99,278859,6,1,2,2,2
12610,5e0a7497b796e999afd91e9b,278859,,,,,
12611,5e0a7497b796e999afd91e9d,278859,7,2,7,4,5
12612,5e0a7497b796e999afd91e9f,278859,3,0,0,0,-4
12613,5e0a7497b796e999afd91ea1,278859,,,,,
12614,5e0a7497b796e999afd91ea3,278859,15,5,8,8,0
12615,5e0a7497b796e999afd91ea5,278859,,,,,
12616,5e0a7499b796e999afd91eab,1255,1,0,0,2,0
12617,5e0a749db796e999afd91eb3,286738,,,,,
12618,5e0a749db796e999afd91eb5,286738,,,,,
12619,5e0a749db796e999afd91eb7,286738,3,3,5,4,
12620,5e0a749db796e999afd91eb9,286738,,,,,
12621,5e0a749db796e999afd91ebb,286738,3,0,0,0,-1
12622,5e0a749db796e999afd91ebd,286738,,,,,
12623,5e0a749db796e999afd91ebf,286738,,,,,
12624,5e0a749db796e999afd91ec1,286738,14,16,17,4,8
12625,5e0a749db796e999afd91ec3,286738,,,,,
12626,5e0a749db796e999afd91ec5,286738,,,,,
12627,5e0a749db796e999afd91ec7,286738,,,,,
12628,5e0a749fb796e999afd91ecb,243836,,,,,
12629,5e0a749fb796e999afd91ecd,243836,,,,,
12630,5e0a749fb796e999afd91ecf,243836,5,0,1,2,1
12631,5e0a749fb796e999afd91ed1,243836,15,0,4,14,1
12632,5e0a749fb796e999afd91ed3,243836,,,,,
12633,5e0a749fb796e999afd91ed5,243836,,,,,
12634,5e0a749fb796e999afd91ed7,243836,1,0,0,0,
12635,5e0a749fb796e999afd91ed9,243836,1,0,0,0,
12636,5e0a749fb796e999afd91edb,243836,,,,,
12637,5e0a749fb796e999afd91edd,243836,,,,,
12638,5e0a74a1b796e999afd91ee0,332934,,,,,
12639,5e0a74a3b796e999afd91ee6,9497,,,,,
12640,5e0a74a3b796e999afd91ee8,9497,10,5,6,28,
12641,5e0a74a3b796e999afd91eea,9497,,,,,
12642,5e0a74a3b796e999afd91eec,9497,,,,,
12643,5e0a74a3b796e999afd91eee,9497,,,,,
12644,5e0a74a3b796e999afd91ef0,9497,15,0,0,0,-3
12645,5e0a74a3b796e999afd91ef2,9497,5,0,0,2,0
12646,5e0a74a3b796e999afd91ef4,9497,,,,,
12647,5e0a74a3b796e999afd91ef6,9497,5,3,1,6,0
12648,5e0a74a3b796e999afd91ef8,9497,3,1,0,4,
12649,5e0a74a3b796e999afd91efa,9497,,,,,
12650,5e0a74a3b796e999afd91efc,9497,,,,,
12651,5e0a74a4b796e999afd91efe,9497,3,1,0,2,
12652,5e0a74a4b796e999afd91f00,9497,6,2,1,0,
12653,5e0a74a4b796e999afd91f02,9497,,,,,
12654,5e0a74a4b796e999afd91f04,9497,18,7,7,10,1
12655,5e0a74a4b796e999afd91f06,9497,,,,,
12656,5e0a74a4b796e999afd91f08,9497,,,,,
12657,5e0a74a4b796e999afd91f0a,9497,,,,,
12658,5e0a74a4b796e999afd91f0c,9497,,,,,
12659,5e0a74a4b796e999afd91f0e,9497,,,,,
12660,5e0a74a5b796e999afd91f12,220584,1,0,0,0,0
12661,5e0a74a5b796e999afd91f14,220584,4,0,0,0,-1
12662,5e0a74a5b796e999afd91f16,220584,,,,,
12663,5e0a74a5b796e999afd91f18,220584,,,,,
12664,5e0a74a5b796e999afd91f1a,220584,,,,,
12665,5e0a74a5b796e999afd91f1c,220584,7,0,1,6,0
12666,5e0a74a8b796e999afd91f1f,26430,4,0,3,6,
12667,5e0a74a8b796e999afd91f21,26430,10,7,9,18,
12668,5e0a74a8b796e999afd91f23,26430,,,,,
12669,5e0a74a8b796e999afd91f25,26430,1,0,0,0,
12670,5e0a74a8b796e999afd91f27,26430,6,0,1,0,-1
12671,5e0a74a8b796e999afd91f29,26430,9,1,1,2,-1
12672,5e0a74a8b796e999afd91f2b,26430,,,,,
12673,5e0a74a8b796e999afd91f2d,26430,11,7,5,12,
12674,5e0a74a8b796e999afd91f2f,26430,,,,,
12675,5e0a74a8b796e999afd91f31,26430,2,0,0,6,
12676,5e0a74a8b796e999afd91f33,26430,,,,,
12677,5e0a74aab796e999afd91f36,37126,,,,,
12678,5e0a74aab796e999afd91f38,37126,,,,,
12679,5e0a74aab796e999afd91f3a,37126,9,8,12,4,
12680,5e0a74aab796e999afd91f3c,37126,,,,,
12681,5e0a74aab796e999afd91f3e,37126,,,,,
12682,5e0a74aab796e999afd91f40,37126,4,1,0,9,-4
12683,5e0a74aab796e999afd91f42,37126,20,7,12,6,8
12684,5e0a74aab796e999afd91f44,37126,22,13,13,14,17
12685,5e0a74aab796e999afd91f46,37126,,,,,
12686,5e0a74aab796e999afd91f48,37126,18,4,11,6,7
12687,5e0a74aab796e999afd91f4a,37126,,,,,
12688,5e0a74aab796e999afd91f4c,37126,,,,,
12689,5e0a74aab796e999afd91f4e,37126,2,0,2,2,
12690,5e0a74aab796e999afd91f50,37126,,,,,
12691,5e0a74acb796e999afd91f55,91872,,,,,
12692,5e0a74acb796e999afd91f57,91872,,,,,
12693,5e0a74acb796e999afd91f59,91872,,,,,
12694,5e0a74acb796e999afd91f5b,91872,9,3,3,8,-1
12695,5e0a74acb796e999afd91f5d,91872,15,3,2,20,-4
12696,5e0a74acb796e999afd91f5f,91872,,,,,
12697,5e0a74acb796e999afd91f61,91872,,,,,
12698,5e0a74aeb796e999afd91f64,30442,2,0,0,0,
12699,5e0a74aeb796e999afd91f66,30442,12,0,0,0,-1
12700,5e0a74aeb796e999afd91f68,30442,12,2,2,11,-1
12701,5e0a74aeb796e999afd91f6a,30442,10,1,1,6,-3
12702,5e0a74aeb796e999afd91f6c,30442,,,,,
12703,5e0a74b0b796e999afd91f6f,18616,,,,,
12704,5e0a74b0b796e999afd91f71,18616,,,,,
12705,5e0a74b0b796e999afd91f73,18616,,,,,
12706,5e0a74b0b796e999afd91f75,18616,,,,,
12707,5e0a74b0b796e999afd91f77,18616,4,0,1,4,-2
12708,5e0a74b0b796e999afd91f79,18616,15,0,0,11,-3
12709,5e0a74b0b796e999afd91f7b,18616,5,2,1,10,-2
12710,5e0a74b0b796e999afd91f7d,18616,9,1,1,12,-6
12711,5e0a74b0b796e999afd91f7f,18616,20,16,6,37,13
12712,5e0a74b0b796e999afd91f81,18616,,,,,
12713,5e0a74b0b796e999afd91f83,18616,,,,,
12714,5e0a74b0b796e999afd91f85,18616,7,1,0,18,-1
12715,5e0a74b0b796e999afd91f87,18616,,,,,
12716,5e0a74b0b796e999afd91f89,18616,,,,,
12717,5e0a74b0b796e999afd91f8b,18616,,,,,
12718,5e0a74b0b796e999afd91f8d,18616,5,0,0,2,1
12719,5e0a74b0b796e999afd91f8f,18616,,,,,
12720,5e0a74b0b796e999afd91f91,18616,1,0,0,2,-1
12721,5e0a74b0b796e999afd91f93,18616,,,,,
12722,5e0a74b0b796e999afd91f95,18616,,,,,
12723,5e0a74b0b796e999afd91f97,18616,,,,,
12724,5e0a74b3b796e999afd91f9a,19281,,,,,
12725,5e0a74b3b796e999afd91f9c,19281,4,0,0,2,-2
12726,5e0a74b3b796e999afd91f9e,19281,,,,,
12727,5e0a74b3b796e999afd91fa0,19281,3,0,0,4,0
12728,5e0a74b3b796e999afd91fa2,19281,,,,,
12729,5e0a74b3b796e999afd91fa4,19281,,,,,
12730,5e0a74b3b796e999afd91fa6,19281,,,,,
12731,5e0a74b3b796e999afd91fa8,19281,,,,,
12732,5e0a74b5b796e999afd91fab,16879,,,,,
12733,5e0a74b5b796e999afd91fad,16879,,,,,
12734,5e0a74b5b796e999afd91faf,16879,4,0,0,9,0
12735,5e0a74b5b796e999afd91fb1,16879,21,0,1,6,-2
12736,5e0a74b5b796e999afd91fb3,16879,5,0,0,7,1
12737,5e0a74b5b796e999afd91fb5,16879,,,,,
12738,5e0a74b5b796e999afd91fb7,16879,,,,,
12739,5e0a74b5b796e999afd91fb9,16879,,,,,
12740,5e0a74b5b796e999afd91fbb,16879,,,,,
12741,5e0a74b5b796e999afd91fbd,16879,,,,,
12742,5e0a74b5b796e999afd91fbf,16879,,,,,
12743,5e0a74b5b796e999afd91fc1,16879,,,,,
12744,5e0a74b5b796e999afd91fc3,16879,,,,,
12745,5e0a74b5b796e999afd91fc5,16879,,,,,
12746,5e0a74b5b796e999afd91fc7,16879,12,1,2,24,
12747,5e0a74b7b796e999afd91fca,103411,10,2,9,4,
12748,5e0a74b7b796e999afd91fcc,103411,,,,,
12749,5e0a74b7b796e999afd91fce,103411,,,,,
12750,5e0a74b7b796e999afd91fd0,103411,,,,,
12751,5e0a74b7b796e999afd91fd2,103411,,,,,
12752,5e0a74b7b796e999afd91fd4,103411,5,0,1,0,-2
12753,5e0a74b7b796e999afd91fd6,103411,5,1,1,2,
12754,5e0a74b7b796e999afd91fd8,103411,5,2,1,8,
12755,5e0a74b7b796e999afd91fda,103411,,,,,
12756,5e0a74b7b796e999afd91fdc,103411,,,,,
12757,5e0a74b9b796e999afd91fe0,17101,,,,,
12758,5e0a74b9b796e999afd91fe2,17101,23,1,1,18,4
12759,5e0a74b9b796e999afd91fe4,17101,13,0,1,26,4
12760,5e0a74b9b796e999afd91fe6,17101,6,0,0,10,-1
12761,5e0a74b9b796e999afd91fe8,17101,18,2,7,26,3
12762,5e0a74b9b796e999afd91fea,17101,,,,,
12763,5e0a74b9b796e999afd91fec,17101,,,,,
12764,5e0a74b9b796e999afd91fee,17101,4,0,2,20,
12765,5e0a74b9b796e999afd91ff0,17101,,,,,
12766,5e0a74b9b796e999afd91ff2,17101,5,1,1,8,
12767,5e0a74b9b796e999afd91ff4,17101,,,,,
12768,5e0a74b9b796e999afd91ff6,17101,,,,,
12769,5e0a74b9b796e999afd91ff8,17101,20,1,2,47,-5
12770,5e0a74b9b796e999afd91ffa,17101,17,1,3,41,
12771,5e0a74b9b796e999afd91ffc,17101,5,0,0,10,0
12772,5e0a74b9b796e999afd91ffe,17101,2,0,0,4,0
12773,5e0a74bbb796e999afd92001,21032,,,,,
12774,5e0a74bbb796e999afd92003,21032,,,,,
12775,5e0a74bbb796e999afd92005,21032,,,,,
12776,5e0a74bbb796e999afd92007,21032,6,1,0,6,-3
12777,5e0a74bbb796e999afd92009,21032,,,,,
12778,5e0a74bbb796e999afd9200b,21032,,,,,
12779,5e0a74bbb796e999afd9200d,21032,,,,,
12780,5e0a74bbb796e999afd9200f,21032,,,,,
12781,5e0a74bbb796e999afd92011,21032,,,,,
12782,5e0a74bbb796e999afd92013,21032,5,1,0,0,0
12783,5e0a74bbb796e999afd92015,21032,,,,,
12784,5e0a74bbb796e999afd92017,21032,5,1,0,4,0
12785,5e0a74bbb796e999afd92019,21032,,,,,
12786,5e0a74bbb796e999afd9201b,21032,10,1,2,10,2
12787,5e0a74bbb796e999afd9201d,21032,20,1,4,23,-5
12788,5e0a74bbb796e999afd9201f,21032,,,,,
12789,5e0a74bbb796e999afd92021,21032,12,0,0,6,-2
12790,5e0a74bbb796e999afd92023,21032,,,,,
12791,5e0a74bbb796e999afd92025,21032,,,,,
12792,5e0a74bdb796e999afd9202a,199901,2,4,2,2,
12793,5e0a74bdb796e999afd9202c,199901,4,0,1,0,
12794,5e0a74bdb796e999afd9202e,199901,,,,,
12795,5e0a74bdb796e999afd92030,199901,,,,,
12796,5e0a74bdb796e999afd92032,199901,,,,,
12797,5e0a74bdb796e999afd92034,199901,4,0,0,0,-2
12798,5e0a74bdb796e999afd92036,199901,6,1,2,2,1
12799,5e0a74bdb796e999afd92038,199901,,,,,
12800,5e0a74bdb796e999afd9203a,199901,4,0,1,0,2
12801,5e0a74bdb796e999afd9203c,199901,,,,,
12802,5e0a74bdb796e999afd9203e,199901,,,,,
12803,5e0a74bfb796e999afd92041,11056,4,0,0,0,0
12804,5e0a74bfb796e999afd92043,11056,16,6,7,12,5
12805,5e0a74bfb796e999afd92045,11056,6,3,5,2,-2
12806,5e0a74bfb796e999afd92047,11056,7,3,6,2,6
12807,5e0a74bfb796e999afd92049,11056,,,,,
12808,5e0a74bfb796e999afd9204b,11056,15,3,4,0,7
12809,5e0a74bfb796e999afd9204d,11056,6,1,3,2,3
12810,5e0a74bfb796e999afd9204f,11056,19,7,5,0,5
12811,5e0a74bfb796e999afd92051,11056,20,7,2,0,8
12812,5e0a74bfb796e999afd92053,11056,,,,,
12813,5e0a74bfb796e999afd92055,11056,,,,,
12814,5e0a74bfb796e999afd92057,11056,7,1,3,4,2
12815,5e0a74c1b796e999afd9205a,223844,7,3,3,4,2
12816,5e0a74c1b796e999afd9205c,223844,22,4,8,12,-5
12817,5e0a74c1b796e999afd9205e,223844,,,,,
12818,5e0a74c3b796e999afd92069,120646,,,,,
12819,5e0a74c3b796e999afd9206b,120646,13,0,3,4,
12820,5e0a74c3b796e999afd9206d,120646,,,,,
12821,5e0a74c3b796e999afd9206f,120646,3,0,1,0,-2
12822,5e0a74c3b796e999afd92071,120646,,,,,
12823,5e0a74c3b796e999afd92073,120646,,,,,
12824,5e0a74c3b796e999afd92075,120646,,,,,
12825,5e0a74c3b796e999afd92077,120646,5,0,1,4,1
12826,5e0a74c3b796e999afd92079,120646,17,2,2,18,-10
12827,5e0a74c3b796e999afd9207b,120646,,,,,
12828,5e0a74c3b796e999afd9207d,120646,,,,,
12829,5e0a74c3b796e999afd9207f,120646,2,0,0,2,-1
12830,5e0a74c3b796e999afd92081,120646,,,,,
12831,5e0a74c3b796e999afd92083,120646,,,,,
12832,5e0a74c3b796e999afd92085,120646,,,,,
12833,5e0a74c5b796e999afd92089,84719,,,,,
12834,5e0a74c5b796e999afd9208b,84719,,,,,
12835,5e0a74c5b796e999afd9208d,84719,3,2,1,0,
12836,5e0a74c5b796e999afd9208f,84719,,,,,
12837,5e0a74c5b796e999afd92091,84719,8,2,0,2,
12838,5e0a74c5b796e999afd92093,84719,,,,,
12839,5e0a74c5b796e999afd92095,84719,5,0,0,2,-3
12840,5e0a74c5b796e999afd92097,84719,,,,,
12841,5e0a74c5b796e999afd92099,84719,,,,,
12842,5e0a74c5b796e999afd9209b,84719,,,,,
12843,5e0a74c5b796e999afd9209d,84719,3,1,0,2,2
12844,5e0a74c5b796e999afd9209f,84719,,,,,
12845,5e0a74c5b796e999afd920a1,84719,,,,,
12846,5e0a74c5b796e999afd920a3,84719,,,,,
12847,5e0a74c5b796e999afd920a5,84719,,,,,
12848,5e0a74c5b796e999afd920a7,84719,,,,,
12849,5e0a74c5b796e999afd920a9,84719,,,,,
12850,5e0a74c5b796e999afd920ab,84719,,,,,
12851,5e0a74c5b796e999afd920ad,84719,,,,,
12852,5e0a74c5b796e999afd920af,84719,,,,,
12853,5e0a74c5b796e999afd920b1,84719,,,,,
12854,5e0a74c7b796e999afd920b4,33843,,,,,
12855,5e0a74c7b796e999afd920b6,33843,,,,,
12856,5e0a74c7b796e999afd920b8,33843,,,,,
12857,5e0a74c7b796e999afd920ba,33843,,,,,
12858,5e0a74c7b796e999afd920bc,33843,,,,,
12859,5e0a74c7b796e999afd920be,33843,,,,,
12860,5e0a74c7b796e999afd920c0,33843,4,0,0,2,0
12861,5e0a74c7b796e999afd920c2,33843,,,,,
12862,5e0a74c7b796e999afd920c4,33843,,,,,
12863,5e0a74c7b796e999afd920c6,33843,,,,,
12864,5e0a74c7b796e999afd920c8,33843,,,,,
12865,5e0a74c7b796e999afd920ca,33843,15,10,16,2,
12866,5e0a74c7b796e999afd920cc,33843,3,2,1,4,
12867,5e0a74c7b796e999afd920ce,33843,,,,,
12868,5e0a74c7b796e999afd920d0,33843,,,,,
12869,5e0a74c9b796e999afd920d3,37129,,,,,
12870,5e0a74c9b796e999afd920d5,37129,,,,,
12871,5e0a74c9b796e999afd920d7,37129,5,1,3,2,
12872,5e0a74c9b796e999afd920d9,37129,,,,,
12873,5e0a74c9b796e999afd920db,37129,,,,,
12874,5e0a74c9b796e999afd920dd,37129,3,0,0,0,-1
12875,5e0a74c9b796e999afd920df,37129,3,0,1,0,-1
12876,5e0a74c9b796e999afd920e1,37129,,,,,
12877,5e0a74c9b796e999afd920e3,37129,2,0,0,2,1
12878,5e0a74c9b796e999afd920e5,37129,,,,,
12879,5e0a74c9b796e999afd920e7,37129,,,,,
12880,5e0a74c9b796e999afd920e9,37129,,,,,
12881,5e0a74ccb796e999afd920ec,33347,11,1,2,2,-1
12882,5e0a74ccb796e999afd920ee,33347,,,,,
12883,5e0a74ceb796e999afd920f4,251030,,,,,
12884,5e0a74ceb796e999afd920f6,251030,,,,,
12885,5e0a74ceb796e999afd920f8,251030,,,,,
12886,5e0a74ceb796e999afd920fa,251030,7,0,1,7,-3
12887,5e0a74ceb796e999afd920fc,251030,,,,,
12888,5e0a74ceb796e999afd920fe,251030,4,1,1,6,-1
12889,5e0a74ceb796e999afd92100,251030,5,1,0,6,-3
12890,5e0a74ceb796e999afd92102,251030,,,,,
12891,5e0a74ceb796e999afd92104,251030,,,,,
12892,5e0a74ceb796e999afd92106,251030,5,7,1,2,
12893,5e0a74ceb796e999afd92108,251030,6,7,1,0,
12894,5e0a74ceb796e999afd9210a,251030,4,0,5,4,
12895,5e0a74ceb796e999afd9210c,251030,,,,,
12896,5e0a74d0b796e999afd9210f,56044,5,2,1,0,1
12897,5e0a74d0b796e999afd92111,56044,7,0,1,2,-6
12898,5e0a74d0b796e999afd92113,56044,,,,,
12899,5e0a74d0b796e999afd92115,56044,,,,,
12900,5e0a74d2b796e999afd9211a,62308,,,,,
12901,5e0a74d2b796e999afd9211c,62308,,,,,
12902,5e0a74d2b796e999afd9211e,62308,,,,,
12903,5e0a74d2b796e999afd92120,62308,2,0,0,0,
12904,5e0a74d2b796e999afd92122,62308,,,,,
12905,5e0a74d2b796e999afd92124,62308,,,,,
12906,5e0a74d2b796e999afd92126,62308,,,,,
12907,5e0a74d2b796e999afd92128,62308,,,,,
12908,5e0a74d2b796e999afd9212a,62308,6,0,1,4,-3
12909,5e0a74d2b796e999afd9212c,62308,21,8,16,24,10
12910,5e0a74d2b796e999afd9212e,62308,4,3,0,8,-7
12911,5e0a74d2b796e999afd92130,62308,2,0,0,0,0
12912,5e0a74d2b796e999afd92132,62308,,,,,
12913,5e0a74d2b796e999afd92134,62308,,,,,
12914,5e0a74d4b796e999afd92138,9644,,,,,
12915,5e0a74d4b796e999afd9213a,9644,,,,,
12916,5e0a74d4b796e999afd9213c,9644,,,,,
12917,5e0a74d4b796e999afd9213e,9644,4,0,0,0,0
12918,5e0a74d4b796e999afd92140,9644,,,,,
12919,5e0a74d4b796e999afd92142,9644,,,,,
12920,5e0a74d4b796e999afd92144,9644,9,0,2,2,2
12921,5e0a74d4b796e999afd92146,9644,,,,,
12922,5e0a74d4b796e999afd92148,9644,18,2,11,8,1
12923,5e0a74d4b796e999afd9214a,9644,,,,,
12924,5e0a74d4b796e999afd9214c,9644,,,,,
12925,5e0a74d7b796e999afd92152,159819,,,,,
12926,5e0a74d7b796e999afd92154,159819,11,1,0,10,0
12927,5e0a74d7b796e999afd92156,159819,,,,,
12928,5e0a74d7b796e999afd92158,159819,12,2,2,13,0
12929,5e0a74d7b796e999afd9215a,159819,12,0,1,27,0
12930,5e0a74d7b796e999afd9215c,159819,5,2,0,13,-2
12931,5e0a74d7b796e999afd9215e,159819,2,0,0,0,0
12932,5e0a74d7b796e999afd92160,159819,,,,,
12933,5e0a74d7b796e999afd92162,159819,,,,,
12934,5e0a74d7b796e999afd92164,159819,,,,,
12935,5e0a74d7b796e999afd92166,159819,,,,,
12936,5e0a74d8b796e999afd92169,187362,,,,,
12937,5e0a74d8b796e999afd9216b,187362,3,0,2,0,
12938,5e0a74d8b796e999afd9216d,187362,,,,,
12939,5e0a74d8b796e999afd9216f,187362,,,,,
12940,5e0a74d8b796e999afd92171,187362,,,,,
12941,5e0a74d8b796e999afd92173,187362,17,9,6,20,
12942,5e0a74d8b796e999afd92175,187362,,,,,
12943,5e0a74d8b796e999afd92177,187362,,,,,
12944,5e0a74dbb796e999afd9217a,282491,,,,,
12945,5e0a74dbb796e999afd9217c,282491,,,,,
12946,5e0a74dbb796e999afd9217e,282491,,,,,
12947,5e0a74dbb796e999afd92180,282491,5,1,1,0,
12948,5e0a74dbb796e999afd92182,282491,6,0,0,6,0
12949,5e0a74dbb796e999afd92184,282491,22,3,2,12,-4
12950,5e0a74dbb796e999afd92186,282491,7,2,2,10,4
12951,5e0a74dbb796e999afd92188,282491,,,,,
12952,5e0a74dbb796e999afd9218a,282491,10,4,4,13,7
12953,5e0a74dbb796e999afd9218c,282491,,,,,
12954,5e0a74ddb796e999afd9218f,11766,,,,,
12955,5e0a74ddb796e999afd92191,11766,,,,,
12956,5e0a74ddb796e999afd92193,11766,,,,,
12957,5e0a74ddb796e999afd92195,11766,20,0,0,16,0
12958,5e0a74ddb796e999afd92197,11766,,,,,
12959,5e0a74ddb796e999afd92199,11766,5,0,1,22,-2
12960,5e0a74ddb796e999afd9219b,11766,24,2,9,74,-1
12961,5e0a74ddb796e999afd9219d,11766,,,,,
12962,5e0a74ddb796e999afd9219f,11766,,,,,
12963,5e0a74ddb796e999afd921a1,11766,6,0,1,10,2
12964,5e0a74ddb796e999afd921a3,11766,,,,,
12965,5e0a74ddb796e999afd921a5,11766,12,0,0,14,8
12966,5e0a74ddb796e999afd921a7,11766,9,0,0,24,1
12967,5e0a74ddb796e999afd921a9,11766,,,,,
12968,5e0a74ddb796e999afd921ab,11766,,,,,
12969,5e0a74ddb796e999afd921ad,11766,,,,,
12970,5e0a74ddb796e999afd921af,11766,,,,,
12971,5e0a74ddb796e999afd921b1,11766,,,,,
12972,5e0a74dfb796e999afd921b4,37153,,,,,
12973,5e0a74dfb796e999afd921b6,37153,9,16,4,46,
12974,5e0a74dfb796e999afd921b8,37153,2,2,0,2,
12975,5e0a74dfb796e999afd921ba,37153,,,,,
12976,5e0a74dfb796e999afd921bc,37153,,,,,
